seq,probe_id,warmup,sent_wall_ns,rtt_ns,server_ack_rtt_ns,presented_rtt_ns,student_dispatch_ns,student_receive_wall_ns,server_receive_wall_ns,wall_delta_teacher_to_student_ns,lost,physical_led_onset_ns,physical_haptic_onset_ns
757,43ee73b5-7e9d-4077-9faf-d872ad09f82e,0,1787003743091848000,29191833,11536791,,,1787003743102983000,1787003743190001061,11135000,0,,
758,30e521c4-260f-4abe-bc8d-2c1ff3859a3f,0,1787003743592769000,39435042,22526667,,,1787003743615133000,1787003743701994163,22364000,0,,
759,400cc59a-db54-4f8c-9440-77c0ea292f93,0,1787003744095297000,31035250,13447375,,,1787003744109169000,1787003744195807825,13872000,0,,
760,21471f21-1d11-4692-b0f9-f46d0c454426,0,1787003744600816000,27709375,10065791,,,1787003744611352000,1787003744697976751,10536000,0,,
761,a655b8d7-5d98-47a2-9a38-a1985581e815,0,1787003745105408000,35492667,17233709,,,1787003745122828000,1787003745209949299,17420000,0,,
762,ceaf59f5-2d08-4b3e-aa77-3ccfbdc73d44,0,1787003745609368000,34952291,15882333,,,1787003745625673000,1787003745712719367,16305000,0,,
763,ff6bb75b-e705-4d59-81ca-c3ed71e9ab15,0,1787003746110967000,35449292,17386833,,,1787003746128540000,1787003746215370936,17573000,0,,
764,34f27a93-9391-4495-81ef-6fd5f8f989af,0,1787003746612328000,39520000,18643833,,,1787003746631159000,1787003746718470709,18831000,0,,
765,08f394ab-5f33-467b-83f5-8b86da484eb9,0,1787003747117695000,33997959,17119834,,,1787003747134541000,1787003747221255965,16846000,0,,
766,a62779da-3f11-4502-be27-0fe2766a635a,0,1787003747623088000,31439167,13485875,,,1787003747636833000,1787003747724092679,13745000,0,,
767,b5bf5dae-b458-4d70-852f-45303250e847,0,1787003748128131000,29194833,12109917,,,1787003748140422000,1787003748227093031,12291000,0,,
768,b5b1f1e9-657b-4566-865f-980107c16f40,0,1787003748633622000,35515250,18716958,,,1787003748652949000,1787003748738725324,19327000,0,,
769,14340d56-307b-4cac-96e6-1a14a354fe03,0,1787003749135428000,29358334,10076917,,,1787003749145307000,1787003749232727183,9879000,0,,
770,b31f6f29-a668-4bcf-8771-3b81d85b700b,0,1787003749638248000,37116375,19002708,,,1787003749657086000,1787003749744156994,18838000,0,,
771,c97bc718-abbb-45ac-9fbf-0b1b6fbc12f3,0,1787003750142708000,34833125,17859000,,,1787003750160371000,1787003750247305797,17663000,0,,
772,aea0ef89-288d-4bb4-9a5d-91e4b1e89b54,0,1787003750646358000,34423875,16538333,,,1787003750662754000,1787003750750337192,16396000,0,,
773,57faf590-1dfc-48bc-9970-e1f5db7954f7,0,1787003751151510000,32449125,14072209,,,1787003751165417000,1787003751253202847,13907000,0,,
774,91cde053-8c48-4a4f-8153-74ce69fd617b,0,1787003751657120000,38518750,20866208,,,1787003751677625000,1787003751765172075,20505000,0,,
775,21c1a28c-d428-40c6-9f0e-9a70b7b03ff9,0,1787003752158706000,30640833,13234333,,,1787003752172126000,1787003752259203058,13420000,0,,
776,6931aca5-bfda-49fe-b645-22e9a7f37aac,0,1787003752659309000,33313208,15797000,,,1787003752675304000,1787003752761418217,15995000,0,,
777,8b20d7ec-0bfb-4c07-8a86-d1456b5c1036,0,1787003753164794000,31038042,12463417,,,1787003753177473000,1787003753265221798,12679000,0,,
778,f8217fab-7427-4a48-921a-b57e12238791,0,1787003753670196000,37208667,19177500,,,1787003753689570000,1787003753776573881,19374000,0,,
779,be1bec2f-65a9-4259-8c58-e4ea2f4cdaaa,0,1787003754174494000,35621208,18420917,,,1787003754192481000,1787003754279361719,17987000,0,,
780,a9cc7d5f-ad94-4a5c-9914-4453ad938b22,0,1787003754675918000,30420208,10721583,,,1787003754686475000,1787003754773148468,10557000,0,,
781,bfb4c688-b87f-4b15-b3ea-a9227337d838,0,1787003755178335000,35622000,16946167,,,1787003755195498000,1787003755282727833,17163000,0,,
782,0444728f-3c8b-48af-911e-98dad98ed4bd,0,1787003755683726000,41103209,23476292,,,1787003755707063000,1787003755794640988,23337000,0,,
783,bba1b493-bbc7-43f1-85bd-55d006a4fd08,0,1787003756189093000,29621000,12648375,,,1787003756201302000,1787003756288058862,12209000,0,,
784,05d4a104-96e1-4c46-b05b-6c8444ff83a9,0,1787003756691923000,29844417,13469333,,,1787003756705572000,1787003756791224217,13649000,0,,
785,32fdaba7-e747-45cb-9c0a-93da233ff32c,0,1787003757196309000,37768625,20664958,,,1787003757216439000,1787003757303377989,20130000,0,,
786,0c0d7abc-67cf-4859-97fa-ea6cbc115a91,0,1787003757700903000,35296500,17838833,,,1787003757718984000,1787003757806094229,18081000,0,,
787,ac45a88a-278d-4d7d-8989-59b79228293b,0,1787003758202571000,37002625,18998375,,,1787003758221771000,1787003758308803241,19200000,0,,
788,1a16cdac-4673-4320-a0a1-300e24f70cca,0,1787003758703847000,37515166,20389250,,,1787003758724089000,1787003758810192008,20242000,0,,
789,95b95350-3b3d-4fc9-97fb-5ff6d2b8a9f1,0,1787003759207511000,37317083,18308125,,,1787003759225583000,1787003759312942996,18072000,0,,
790,9c620876-5bf3-4ed8-92d9-773d1c741d2d,0,1787003759709270000,37335084,19763709,,,1787003759729231000,1787003759815829399,19961000,0,,
791,3bdab22b-02f8-42f3-9ced-8f93307f524e,0,1787003760214674000,34709125,17627084,,,1787003760232045000,1787003760318989963,17371000,0,,
792,684e11c9-2e6b-4d20-ba0c-246eb4d16add,0,1787003760719861000,32321208,15427583,,,1787003760735495000,1787003760821924426,15634000,0,,
793,96aa408f-6110-49ed-8130-830dc01841d7,0,1787003761225258000,29970042,12204250,,,1787003761237306000,1787003761324868772,12048000,0,,
794,e15ff16a-db8e-41c7-9289-57a475124dfa,0,1787003761729593000,27993792,11143042,,,1787003761740487000,1787003761827562238,10894000,0,,
795,aa09117d-5c9d-4a3e-abc2-8f90654d7354,0,1787003762234511000,74558125,17494125,,,1787003762252125000,1787003762339803939,17614000,0,,
796,411d694c-659c-45f2-9e35-88ce9293e348,0,1787003762739885000,28685584,11039000,,,1787003762750453000,1787003762837381507,10568000,0,,
797,eb163e0b-3ad1-4581-a035-46cb20f2fcc2,0,1787003763242536000,37077292,19454167,,,1787003763262253000,1787003763349515644,19717000,0,,
798,3445ffc9-0853-47a7-a91f-9cfaca470026,0,1787003763746232000,35482500,18691917,,,1787003763765093000,1787003763851722742,18861000,0,,
799,5721e1cf-557d-48a0-b559-509cab85ea6e,0,1787003764250987000,36086167,16894084,,,1787003764268332000,1787003764355027556,17345000,0,,
800,06857628-028d-409f-9371-5aa4c1d9a0b2,0,1787003764751989000,36871083,18061208,,,1787003764770199000,1787003764857375667,18210000,0,,
801,10dd9817-0337-4267-a537-e43d4046bb3a,0,1787003765257707000,30666500,13366208,,,1787003765270868000,1787003765358247448,13161000,0,,
802,e9ef888b-0f0d-4709-943b-1f28c53e92b5,0,1787003765758990000,35862166,18723875,,,1787003765778045000,1787003765864825271,19055000,0,,
803,3cd2ef76-5fc9-49e5-a335-a778e6bde678,0,1787003766264405000,145659500,75470042,,,1787003766340052000,1787003766422378818,75647000,0,,
804,4576f194-f435-4952-a3da-c9d725fa717c,0,1787003766769856000,150212291,80047833,,,1787003766850181000,1787003766934545130,80325000,0,,
805,8de810cd-e86f-44e2-bf40-793f9c17d02a,0,1787003767275302000,144243625,75270792,,,1787003767350373000,1787003767433486764,75071000,0,,
806,e9f47986-8084-44b4-9b48-4378eaa0034a,0,1787003767778983000,140659917,70602125,,,1787003767849519000,1787003767936188795,70536000,0,,
807,36f03ce1-fe5f-4da6-9e11-0a763d33b02e,0,1787003768281213000,138617583,68452458,,,1787003768349757000,1787003768430076276,68544000,0,,
808,721a7571-4a19-4579-9af7-a41437728626,0,1787003768786430000,133483208,63611958,,,1787003768849830000,1787003768932989735,63400000,0,,
809,e4a6daf1-f6b0-4298-8def-0c1af9a6d50c,0,1787003769291804000,147792916,77698125,,,1787003769369392000,1787003769453962351,77588000,0,,
810,943da5c4-8062-42d1-b50d-d1ad5ba53f5a,0,1787003769796959000,142621958,72710625,,,1787003769869557000,1787003769956974091,72598000,0,,
811,ad97ec10-d0df-40b6-b393-1be1a46610b9,0,1787003770301697000,137877750,67918750,,,1787003770369097000,1787003770455794639,67400000,0,,
812,e94393c1-cee0-4f9f-be90-d9ae94381e32,0,1787003770806855000,166033583,72818916,,,1787003770873782000,1787003771041790369,66927000,0,,
813,787822da-e67c-4764-8d9a-3b5ae430150b,0,1787003771312077000,30790584,13199417,,,1787003771325126000,1787003771412099869,13049000,0,,
814,c595c741-fb92-43da-8169-a5a42f36607b,0,1787003771817447000,27275292,9881584,,,1787003771827519000,1787003771914790382,10072000,0,,
815,ab344bee-7486-459f-b352-29cb7c6b7a13,0,1787003772322955000,34631125,16519125,,,1787003772339652000,1787003772427178260,16697000,0,,
816,96e93d4a-6c6a-44eb-be4e-695c6fdf7cb3,0,1787003772827024000,34889000,16563625,,,1787003772843882000,1787003772930046160,16858000,0,,
817,df3bccab-9c1e-4c9f-9392-4d4fb8bbb619,0,1787003773328526000,34172083,17073041,,,1787003773345784000,1787003773432668771,17258000,0,,
818,a0483c57-a156-4f0d-bbb1-8d856423bd89,0,1787003773834052000,31759750,14442250,,,1787003773847853000,1787003773935424826,13801000,0,,
819,322ca7ed-a1a0-4544-bbff-e7fdaf53dce8,0,1787003774338341000,151339417,81740250,,,1787003774419875000,1787003774502522881,81534000,0,,
820,09493b27-5d78-4f78-bf43-2da751766b31,0,1787003774843744000,207202791,66232000,,,1787003774910492000,1787003775060193204,66748000,0,,
821,822b045a-4195-462e-997b-cb672a82c778,0,1787003775349265000,250948208,130219333,,,1787003775479670000,1787003775617903750,130405000,0,,
822,7ec23fa4-76bd-47eb-a961-dadb529b8496,0,1787003775850698000,249423500,119077083,,,1787003775969614000,1787003776115052983,118916000,0,,
823,e728391e-b201-46d1-989a-6e9a87e7ef25,0,1787003776356394000,243878625,124810541,,,1787003776481392000,1787003776618023710,124998000,0,,
824,460c4bb3-9988-44b4-9375-c95eb5bc7dbf,0,1787003776861749000,258085083,129003042,,,1787003776990937000,1787003777130181323,129188000,0,,
825,417e7882-2acf-458c-9d65-c7d83bfe0a14,0,1787003777367153000,143048084,72702584,,,1787003777439606000,1787003777523016636,72453000,0,,
826,003af82f-028a-4413-9b46-517e3ae58231,0,1787003777871722000,138374042,67780583,,,1787003777939679000,1787003778025840800,67957000,0,,
827,47d32fd9-93cf-47d4-a068-5e382b2b9fa1,0,1787003778376977000,132987875,62476375,,,1787003778439646000,1787003778520065758,62669000,0,,
828,171882b4-c5e2-410d-8181-d3e3f842ce32,0,1787003778881639000,138334083,67877833,,,1787003778949747000,1787003779031735168,68108000,0,,
829,b9612538-2d4a-4c7f-88ad-0c2dd469903a,0,1787003779386358000,143445625,74023333,,,1787003779460035000,1787003779543603143,73677000,0,,
830,2a16da8a-7526-462e-87bf-a4c56855f9df,0,1787003779891835000,137556125,67778375,,,1787003779959881000,1787003780046477376,68046000,0,,
831,1fae26ed-1837-449a-83d3-c6c21d575cf7,0,1787003780393409000,136432000,66905375,,,1787003780459809000,1787003780540683815,66400000,0,,
832,46431e2e-84be-41df-bbed-23696a902a5b,0,1787003780894064000,145408500,76058000,,,1787003780969919000,1787003781052222592,75855000,0,,
833,835b7a92-b840-473f-aac9-f2c8f2249009,0,1787003781395445000,144112417,74222167,,,1787003781469914000,1787003781555103932,74469000,0,,
834,b256abfe-1b74-4777-bc01-329d6a57804b,0,1787003781900718000,128982792,68719292,,,1787003781969660000,1787003782049023809,68942000,0,,
835,f063fca4-9fae-446f-a11f-c00ac0831187,0,1787003782406158000,133374250,63395000,,,1787003782469768000,1787003782551993261,63610000,0,,
836,3d47bb69-2099-4339-897c-e7ddf30ebf4e,0,1787003782908991000,151013375,70712916,,,1787003782979434000,1787003783063769295,70443000,0,,
837,a452ce5b-0ab7-42b9-b2ad-4a51c4415f8b,0,1787003783412646000,28563041,9877708,,,1787003783422727000,1787003783510244845,10081000,0,,
838,263c4d6b-30a5-4bec-a1c7-cffc12949fec,0,1787003783917303000,36766541,17300541,,,1787003783934804000,1787003784023040438,17501000,0,,
839,cd1686bd-f5ac-43f8-8f50-089d41eaa5ba,0,1787003784420989000,34626208,16532875,,,1787003784437705000,1787003784525234878,16716000,0,,
840,fdf42fce-1541-4aba-8854-81ae3d2ce5cf,0,1787003784924527000,33623667,16143834,,,1787003784940855000,1787003785028047174,16328000,0,,
841,85c57dc5-86bb-4821-8981-0c9575530307,0,1787003785429469000,32091917,15214750,,,1787003785444498000,1787003785530998680,15029000,0,,
842,1cbdf44c-cf79-44ec-8c79-963f46aedaa2,0,1787003785934868000,27684334,9415250,,,1787003785944518000,1787003786032007804,9650000,0,,
843,87f75e5e-730b-4b8b-a7bb-9e58c659dea7,0,1787003786440279000,33839959,15911709,,,1787003786456050000,1787003786543444010,15771000,0,,
844,77e5ba6a-0d56-4886-b87e-e66dfce04320,0,1787003786942306000,34044167,19650542,,,1787003786961482000,1787003787046088612,19176000,0,,
845,5fcef63e-0d98-4460-93a0-cb122c2732dc,0,1787003787447893000,40370541,22889666,,,1787003787470968000,1787003787558241330,23075000,0,,
846,48765736-14bf-412a-b1e1-05ed2a277a4e,0,1787003787950582000,31370625,14046000,,,1787003787964815000,1787003788052072066,14233000,0,,
847,0b21e8f6-6268-4e91-a756-ab6133864834,0,1787003788453771000,33363542,14893042,,,1787003788468896000,1787003788555352943,15125000,0,,
848,39a9d843-5d3f-48d5-a608-b6567400e84e,0,1787003788958909000,50653667,39660083,,,1787003788998317000,1787003789079658665,39408000,0,,
849,b5cca19c-4a13-4434-8976-1f1f69418e13,0,1787003789464358000,35216375,17511833,,,1787003789482043000,1787003789569377321,17685000,0,,
850,bbce936f-7a5b-4549-a452-db4f818264c6,0,1787003789967930000,34935208,18253375,,,1787003789985680000,1787003790072425116,17750000,0,,
851,2375ae40-680a-4339-807a-feb128a6522e,0,1787003790473500000,32236583,14148667,,,1787003790487491000,1787003790575291478,13991000,0,,
852,a862cce0-2ae7-4c95-a2cc-7ce5df4cd008,0,1787003790975518000,32465208,15164583,,,1787003790990437000,1787003791078186132,14919000,0,,
853,f359c1b6-3314-4cdc-b35e-c958d5b47089,0,1787003791478513000,32309083,15983791,,,1787003791494772000,1787003791581057325,16259000,0,,
854,a9be3556-dabb-45fa-bdd7-bf9929c15a9a,0,1787003791983714000,31831958,13730458,,,1787003791997300000,1787003792085077881,13586000,0,,
855,9bfa47c7-723c-4ac8-9e04-f0d8c35d4ce1,0,1787003792489734000,36709042,19736000,,,1787003792509754000,1787003792596793142,20020000,0,,
856,5d381cb0-690c-4382-b5af-f35c585bdc26,0,1787003792992183000,27449209,14340500,,,1787003793006271000,1787003793088618111,14088000,0,,
857,88845128-8a3b-44bd-bccf-dccee2c7bc84,0,1787003793498912000,37440416,18851375,,,1787003793517460000,1787003793605802167,18548000,0,,
858,8ee89828-bf61-47ef-97d7-90874b7d2a4f,0,1787003794004278000,31319042,13324459,,,1787003794017423000,1787003794105274419,13145000,0,,
859,840fbf80-c664-444a-b526-6f0ff4ca3d69,0,1787003794506407000,40186917,22848792,,,1787003794529458000,1787003794617053076,23051000,0,,
860,b6f6cc2e-eff5-422d-b3d8-1fc95a4947df,0,1787003795008858000,31429041,16466875,,,1787003795024903000,1787003795110679474,16045000,0,,
861,b7dab843-216e-40a0-a08b-1eca89f9aa1b,0,1787003795514298000,29964916,21005958,,,1787003795535153000,1787003795613599733,20855000,0,,
862,c3fd552b-f451-4eab-ae23-eeab8859a43f,0,1787003796019635000,37025000,19936250,,,1787003796037659000,1787003796125718855,18024000,0,,
863,d163eb9e-bcdc-4a68-85cc-6e0156d9f47b,0,1787003796523533000,35386042,17546125,,,1787003796540930000,1787003796628937513,17397000,0,,
864,a68e863b-f121-465a-8831-b85421107f02,0,1787003797025487000,31396542,14140708,,,1787003797039823000,1787003797126629525,14336000,0,,
865,a8dadee0-295d-434c-bd75-66986c3ae611,0,1787003797526684000,32506417,14957667,,,1787003797541459000,1787003797629204898,14775000,0,,
866,4997b69d-b148-45b8-b71a-b0db9783100d,0,1787003798031552000,30466792,12872042,,,1787003798044869000,1787003798131970964,13317000,0,,
867,d030441b-4cbd-4b1c-a03d-13b370216d1c,0,1787003798534596000,30885292,12705334,,,1787003798547154000,1787003798635059193,12558000,0,,
868,9672ecc1-b691-4a37-a934-8d9a4ea74ab1,0,1787003799040103000,28155375,10921334,,,1787003799051519000,1787003799138073956,11416000,0,,
869,f0bf3353-0dc4-4ddd-ab0e-224b4f474653,0,1787003799542074000,38282917,21507833,,,1787003799562527000,1787003799649836450,20453000,0,,
870,7755d24b-9729-428a-92f5-d789daeaccc4,0,1787003800044660000,29480250,10994500,,,1787003800055866000,1787003800143771732,11206000,0,,
871,f6d24b71-f7d9-4c48-a6ed-6a94a8229622,0,1787003800546989000,29770417,11649667,,,1787003800558908000,1787003800646632871,11919000,0,,
872,d2f8c6ea-048f-4398-a347-6c72de7b4c51,0,1787003801050435000,30532792,11684958,,,1787003801061948000,1787003801149358928,11513000,0,,
873,4e5ee57a-b754-4583-b27b-212176413a87,0,1787003801551597000,39097334,22911167,,,1787003801574358000,1787003801661249960,22761000,0,,
874,962c55a5-1973-48fd-972e-42b4a592c746,0,1787003802054022000,41052334,22503209,,,1787003802076815000,1787003802164259996,22793000,0,,
875,17a608e8-0b01-4c1e-8648-7377048b2eb6,0,1787003802557789000,38894875,21779500,,,1787003802579422000,1787003802667074716,21633000,0,,
876,206868bb-dd70-4409-bf59-4b0994dbf60f,0,1787003803063170000,27654292,9756709,,,1787003803072779000,1787003803160740988,9609000,0,,
877,7adea5f8-d731-4299-a223-a439589ce9b3,0,1787003803568551000,34207000,17565209,,,1787003803586347000,1787003803672944236,17796000,0,,
878,dbf1ed70-6b6b-463f-91aa-f1c3fef40fe4,0,1787003804073951000,34871750,16726709,,,1787003804091114000,1787003804178264865,17163000,0,,
879,ad7ced16-e348-4d1b-8874-92c00157cb2f,0,1787003804574967000,37348833,19123625,,,1787003804594326000,1787003804681211484,19359000,0,,
880,a6d16d48-d461-4f18-b0a2-f6e1229be191,0,1787003805080369000,33750208,15925125,,,1787003805096016000,1787003805184344574,15647000,0,,
881,f55f4201-8ebb-4866-98a9-fd65d4978dc7,0,1787003805583563000,33229875,15756833,,,1787003805599524000,1787003805687030902,15961000,0,,
882,c70bde1a-b748-4f5c-af7f-e8bfe3dba87c,0,1787003806088297000,31505542,14143459,,,1787003806102138000,1787003806189698046,13841000,0,,
883,a3202c99-c0e5-40df-8a1f-7b0d8e2fb91c,0,1787003806591126000,30930417,13893084,,,1787003806604588000,1787003806692517181,13462000,0,,
884,991a96be-e380-4199-a1ed-ebe19d0f0274,0,1787003807096487000,41722708,32398292,,,1787003807129095000,1787003807208543577,32608000,0,,
885,bc94b820-7fa3-4ab9-96f7-58da917949e6,0,1787003807601862000,34009375,16276042,,,1787003807617838000,1787003807705512782,15976000,0,,
886,e6245103-aa93-4fbe-9627-9e1569ad242a,0,1787003808107247000,31734875,14811125,,,1787003808122334000,1787003808208789977,15087000,0,,
887,a98a19d1-8318-472c-9d02-e22bdabaa4e2,0,1787003808612389000,39420375,20576625,,,1787003808632833000,1787003808720662051,20444000,0,,
888,0415c0c7-33a4-4b9d-9296-08a2bbd725bc,0,1787003809116963000,37041125,18644666,,,1787003809135842000,1787003809223297669,18879000,0,,
889,0be9f396-a280-49fe-aee1-53c157646b36,0,1787003809621698000,34380958,16561875,,,1787003809638437000,1787003809726432532,16739000,0,,
890,39f800b7-127c-4be9-b515-aab31224d2ec,0,1787003810127052000,32560250,14472041,,,1787003810141227000,1787003810228996999,14175000,0,,
891,c8f62bba-ec3b-47fa-ad2e-3109ef82661f,0,1787003810628439000,150547250,70956167,,,1787003810699213000,1787003810787001941,70774000,0,,
892,7685ba00-b44c-4964-9c2b-993edbc5eaef,0,1787003811133900000,135129250,65337208,,,1787003811199070000,1787003811280809970,65170000,0,,
893,1ff83a32-4836-46cf-a78c-2434ea6a1d58,0,1787003811639044000,139966375,70295042,,,1787003811709612000,1787003811792828189,70568000,0,,
894,61ade758-42a1-4608-a810-57128cfd19e1,0,1787003812142039000,137414875,67329208,,,1787003812209812000,1787003812295682083,67773000,0,,
895,87a82b82-47c6-4cc6-9a3e-30851a0e0a49,0,1787003812644798000,136787542,64474625,,,1787003812709422000,1787003812790475015,64624000,0,,
896,8e0ef4f3-c27a-4e2a-ac4f-413e74b2f6f2,0,1787003813147286000,141867666,72390708,,,1787003813219306000,1787003813304087461,72020000,0,,
897,aed543ad-f942-499f-84b4-d8ae022a7f95,0,1787003813650454000,149109625,78601125,,,1787003813728911000,1787003813816085785,78457000,0,,
898,e3ca6499-0941-4d60-8613-033347775f43,0,1787003814153955000,135016792,65763125,,,1787003814219363000,1787003814300768875,65408000,0,,
899,548f0796-40ab-460f-8576-caa9b5997ba7,0,1787003814658807000,140080000,70172541,,,1787003814728844000,1787003814812775217,70037000,0,,
900,0c543fb4-7c77-4964-abdb-a38ada0af5c0,0,1787003815160678000,138443083,68145333,,,1787003815228700000,1787003815315702173,68022000,0,,
901,337c5f85-c639-40ba-8e9d-251bdec22f0c,0,1787003815662282000,146770958,76959208,,,1787003815739024000,1787003815827497435,76742000,0,,
902,87714914-af06-45da-98d4-e6e4d375a761,0,1787003816164040000,134939959,64761042,,,1787003816228728000,1787003816312093722,64688000,0,,
903,eb68d90c-f50c-4991-aa2f-dbefc61d9ace,0,1787003816666800000,142717625,72128000,,,1787003816738812000,1787003816824098988,72012000,0,,
904,f2f94f67-ce9e-40e8-ae02-da7ff67ab18c,0,1787003817170525000,138623333,68317083,,,1787003817238714000,1787003817322286974,68189000,0,,
905,97e9dabd-1a1f-4664-8aeb-a941c7d47163,0,1787003817675144000,143224667,81776083,,,1787003817756010000,1787003817883514727,80866000,0,,
906,9883d680-921e-4b4e-afb8-29d0543f1b36,0,1787003818180488000,30171750,12317333,,,1787003818192491000,1787003818280799445,12003000,0,,
907,258382b2-d850-4dff-a013-af9abc4e3666,0,1787003818683702000,29821250,11759708,,,1787003818695218000,1787003818783105685,11516000,0,,
908,c04311b5-9561-4948-a44a-9a60f8305fd0,0,1787003819186432000,340334834,277039417,,,1787003819463665000,1787003819596763735,277233000,0,,
909,1f7f956a-3c6f-4752-a973-4a5c5896b73a,0,1787003819691892000,136255167,63723625,,,1787003819755820000,1787003819898377674,63928000,0,,
910,282dc88f-e251-44dc-b6d7-2c1659f46c80,0,1787003820197468000,145292250,70220750,,,1787003820267912000,1787003820410805213,70444000,0,,
911,edec3aa1-5ea3-4bba-9099-8eb760348437,0,1787003820698047000,146251250,72437042,,,1787003820770667000,1787003820913435866,72620000,0,,
912,e2fa8f0b-81fa-4f6a-85ba-e8268be202b1,0,1787003821203413000,32518125,16304416,,,1787003821220016000,1787003821306322552,16603000,0,,
913,6f4bc360-d03b-43e4-b6b6-1a52efcd0855,0,1787003821708501000,32890291,13068958,,,1787003821721744000,1787003821809848324,13243000,0,,
914,17813f64-36b0-47c2-8616-22947cde195e,0,1787003822213917000,19996333,10603208,,,1787003822224928000,1787003822303677998,11011000,0,,
915,f0f691a7-38cf-489f-9050-24c1794178a4,0,1787003822716846000,37390583,20187000,,,1787003822736843000,1787003822824717637,19997000,0,,
916,973d6a4f-305a-480b-b5e0-ca400943b2c5,0,1787003823222428000,34777000,17366083,,,1787003823240206000,1787003823327520910,17778000,0,,
917,c8b03bd2-e239-47dd-8126-c94bf067480b,0,1787003823726040000,34362250,16906042,,,1787003823742606000,1787003823830379812,16566000,0,,
918,506344db-4180-48da-b9ec-2a1cdb3d5988,0,1787003824231427000,32272208,14388750,,,1787003824245992000,1787003824333438710,14565000,0,,
919,3c3ff3d8-40ae-4ad9-b60a-358f9110192f,0,1787003824736791000,32144333,11424625,,,1787003824748398000,1787003824837422635,11607000,0,,
920,71161dce-e247-4329-8329-8b18ea4ef795,0,1787003825242181000,36405667,17952667,,,1787003825260325000,1787003825348958225,18144000,0,,
921,39ddc388-ecb5-4b5c-bfd9-d2adafed28b5,0,1787003825747634000,33572583,17433875,,,1787003825764394000,1787003825851260478,16760000,0,,
922,ba4e3688-8e84-4c20-a8f2-28b9eb2d1334,0,1787003826249088000,27150916,16330458,,,1787003826265703000,1787003826344474602,16615000,0,,
923,e040b8b9-7da5-4eb7-9cff-022372f1c8bc,0,1787003826750251000,36122875,18432709,,,1787003826769161000,1787003826856418134,18910000,0,,
924,5e980e47-3c10-42c2-93c8-b6bce5b72227,0,1787003827255780000,32860041,16122541,,,1787003827271628000,1787003827359364646,15848000,0,,
925,673ece4a-2bab-4973-b93f-6da38c436a10,0,1787003827758455000,27782541,9892916,,,1787003827768529000,1787003827856400122,10074000,0,,
926,e976ae4a-f90e-44af-8a32-b2dd7744b48a,0,1787003828263882000,33847334,16415375,,,1787003828280474000,1787003828368342778,16592000,0,,
927,99185af2-068a-435e-abe3-5e7ca4f9096d,0,1787003828767161000,33584000,17007583,,,1787003828783041000,1787003828871017684,15880000,0,,
928,55960fd5-0dad-4466-a738-0fd6f289018b,0,1787003829270369000,33382042,15400875,,,1787003829286062000,1787003829373504613,15693000,0,,
929,61d576a1-d418-4daa-91a7-04e7b45fe41c,0,1787003829775456000,30300625,13309791,,,1787003829788949000,1787003829876313426,13493000,0,,
930,ebab9cab-bf67-4413-9971-3defecfc0880,0,1787003830278240000,22578542,13112750,,,1787003830291205000,1787003830370859937,12965000,0,,
931,de4f456f-883b-495a-94f2-5cf7d151ccf1,0,1787003830783585000,29257208,10750875,,,1787003830794194000,1787003830882404142,10609000,0,,
932,5c8523c1-daf2-44f9-b672-8c6e6ee77298,0,1787003831287094000,32529875,16065333,,,1787003831302951000,1787003831390684242,15857000,0,,
933,e647917f-0094-4531-9530-5697b80269af,0,1787003831791786000,34806208,13785500,,,1787003831805283000,1787003831893442044,13497000,0,,
934,ddc60734-a35c-422b-89a3-18ad35fcf3b1,0,1787003832297341000,18851834,10320042,,,1787003832308077000,1787003832386663194,10736000,0,,
935,3d633957-6c2b-4d3b-a91a-ffea6426d77b,0,1787003832801238000,36206208,20270291,,,1787003832821704000,1787003832908234594,20466000,0,,
936,e9faa0d6-0cf7-4c2d-8413-9e84cc3bb217,0,1787003833307441000,36514083,15520166,,,1787003833323138000,1787003833411088029,15697000,0,,
937,cf525a8f-7ea0-434b-8b8d-a91ccb9c0ba5,0,1787003833810919000,33067041,15061708,,,1787003833826456000,1787003833913832954,15537000,0,,
938,d419fc77-724b-4e5f-af0c-d836591fe5af,0,1787003834316332000,31511917,12057625,,,1787003834328567000,1787003834417048805,12235000,0,,
939,b1431001-ac9d-4709-8cb6-4d40261d10dd,0,1787003834820624000,29805833,11870917,,,1787003834833475000,1787003834919662193,12851000,0,,
940,fcef9f3c-b10c-44d6-9a8f-4638f80c0185,0,1787003835325047000,36635958,20774250,,,1787003835346119000,1787003835431334400,21072000,0,,
941,256efbd0-3cd7-49f8-bd05-826c340255f2,0,1787003835830722000,33390334,15975709,,,1787003835846452000,1787003835934244568,15730000,0,,
942,1d70c085-d357-436e-85fb-c214807b2517,0,1787003836336059000,32573958,13428750,,,1787003836349124000,1787003836437325920,13065000,0,,
943,5e21c002-bf7b-42af-8846-30dcded932ec,0,1787003836841473000,42807250,20169709,,,1787003836861368000,1787003836949683316,19895000,0,,
944,15ae358a-1ebf-4ad1-a668-dc2cca66f1dc,0,1787003837346865000,35345125,17836500,,,1787003837364878000,1787003837452254834,18013000,0,,
945,fe1ca844-41c9-49b3-812b-3f751eb5fd88,0,1787003837852213000,32312875,14826750,,,1787003837867270000,1787003837955037961,15057000,0,,
